customer_id,region,gender,age,join_date,last_purchase,fav_category,recency_days,frequency,monetary_ghs,avg_order_value,cluster,segment
CUST010676,Eastern,M,20,2023-07-31,2024-12-12,Electronics,20,48,15978.23,332.88,2,Champions
CUST010680,Greater Accra,F,55,2022-02-07,2024-12-12,Electronics,20,31,7432.05,239.74,2,Champions
CUST010701,Greater Accra,F,48,2020-01-03,2024-12-29,Food & Grocery,3,35,9795.2,279.86,2,Champions
CUST010705,Greater Accra,F,63,2022-10-14,2024-12-21,Home & Kitchen,11,46,8844.75,192.28,2,Champions
CUST010722,Greater Accra,M,34,2020-05-27,2024-12-25,Health & Beauty,7,38,11067.23,291.24,2,Champions
CUST010724,Central,F,21,2022-10-31,2024-12-15,Health & Beauty,17,40,8982.09,224.55,2,Champions
CUST010732,Central,F,52,2020-05-24,2024-12-27,Electronics,5,42,14476.92,344.69,2,Champions
CUST010733,Eastern,M,57,2022-11-10,2024-12-22,Food & Grocery,10,24,11586.45,482.77,2,Champions
CUST010738,Ashanti,F,60,2021-03-05,2024-12-26,Electronics,6,26,10051.24,386.59,2,Champions
CUST010759,Ashanti,F,25,2021-08-09,2024-12-22,Home & Kitchen,10,22,11168.12,507.64,2,Champions
CUST010760,Eastern,F,64,2020-08-15,2024-12-26,Food & Grocery,6,47,4605.22,97.98,2,Champions
CUST010761,Greater Accra,M,48,2020-08-01,2024-12-19,Health & Beauty,13,23,8449.96,367.39,2,Champions
CUST010765,Eastern,M,41,2022-06-20,2024-12-04,Electronics,28,49,4139.84,84.49,2,Champions
CUST010775,Greater Accra,F,57,2021-09-15,2024-12-31,Clothing,1,25,8542.5,341.7,2,Champions
CUST010798,Ashanti,M,29,2023-02-18,2024-12-04,Food & Grocery,28,43,9207.8,214.13,2,Champions
CUST010815,Eastern,F,29,2021-08-28,2024-12-13,Electronics,19,41,7456.02,181.85,2,Champions
CUST010816,Western,F,56,2023-08-07,2024-12-09,Food & Grocery,23,46,11328.3,246.27,2,Champions
CUST010824,Greater Accra,F,54,2022-11-10,2024-12-30,Food & Grocery,2,44,5377.16,122.21,2,Champions
CUST010857,Eastern,F,36,2020-08-22,2024-12-28,Health & Beauty,4,40,2820.08,70.5,2,Champions
CUST010868,Eastern,F,35,2020-02-11,2024-12-13,Health & Beauty,19,38,11184.8,294.34,2,Champions
CUST010905,Western,F,21,2021-01-27,2024-12-21,Food & Grocery,11,46,10454.46,227.27,2,Champions
CUST010919,Western,F,35,2023-03-14,2024-12-11,Health & Beauty,21,34,5766.55,169.6,2,Champions
CUST010920,Greater Accra,F,39,2022-05-09,2024-12-13,Health & Beauty,19,38,5311.94,139.79,2,Champions
CUST010933,Greater Accra,F,32,2023-07-31,2024-12-19,Health & Beauty,13,45,7141.17,158.69,2,Champions
CUST010935,Ashanti,F,24,2021-12-29,2024-12-25,Health & Beauty,7,36,8531.17,236.98,2,Champions
CUST010936,Greater Accra,F,38,2022-07-03,2024-12-21,Health & Beauty,11,40,4966.19,124.15,2,Champions
CUST010937,Northern,M,63,2021-03-14,2024-12-08,Food & Grocery,24,39,5940.34,152.32,2,Champions
CUST010944,Ashanti,M,43,2020-03-07,2024-12-04,Food & Grocery,28,28,7722.25,275.79,2,Champions
CUST010966,Greater Accra,F,28,2021-08-08,2024-12-30,Health & Beauty,2,41,7635.76,186.24,2,Champions
CUST010967,Greater Accra,F,20,2020-06-14,2024-12-09,Health & Beauty,23,24,7705.55,321.06,2,Champions
CUST011018,Northern,M,34,2021-01-26,2024-12-11,Clothing,21,30,11595.69,386.52,2,Champions
CUST011033,Ashanti,F,46,2020-12-20,2024-12-07,Clothing,25,26,1803.74,69.37,2,Champions
CUST011051,Greater Accra,F,42,2022-09-13,2024-12-08,Clothing,24,35,7391.85,211.2,2,Champions
CUST011063,Central,M,39,2020-12-21,2024-12-14,Food & Grocery,18,28,11473.51,409.77,2,Champions
CUST011065,Greater Accra,M,46,2021-10-05,2024-12-26,Food & Grocery,6,44,9439.61,214.54,2,Champions
CUST011068,Ashanti,M,43,2023-11-27,2024-12-04,Clothing,28,43,5222.44,121.45,2,Champions
CUST011100,Volta,M,35,2020-06-17,2024-12-24,Food & Grocery,8,45,5848.43,129.97,2,Champions
CUST011107,Eastern,F,59,2020-05-23,2024-12-16,Health & Beauty,16,39,7898.16,202.52,2,Champions
CUST011109,Greater Accra,M,46,2023-08-30,2024-12-30,Food & Grocery,2,29,4986.32,171.94,2,Champions
CUST011143,Greater Accra,F,34,2021-05-13,2024-12-08,Stationery,24,34,5434.4,159.84,2,Champions
CUST011166,Ashanti,M,57,2022-06-23,2024-12-26,Electronics,6,37,9583.13,259.0,2,Champions
CUST011178,Volta,M,57,2023-12-23,2024-12-06,Food & Grocery,26,40,8627.1,215.68,2,Champions
CUST011184,Western,F,45,2020-05-12,2024-12-20,Stationery,12,33,8474.02,256.79,2,Champions
CUST011185,Western,F,50,2022-03-07,2024-12-18,Food & Grocery,14,41,7417.5,180.91,2,Champions
CUST011199,Ashanti,M,46,2020-10-18,2024-12-12,Food & Grocery,20,25,11273.78,450.95,2,Champions
CUST011205,Northern,F,25,2021-06-06,2024-12-20,Clothing,12,42,8456.1,201.34,2,Champions
CUST011226,Ashanti,M,34,2021-01-02,2024-12-09,Health & Beauty,23,49,7799.59,159.18,2,Champions
CUST011240,Greater Accra,F,55,2023-07-27,2024-12-18,Home & Kitchen,14,24,7652.23,318.84,2,Champions
CUST011250,Central,F,31,2020-11-26,2024-12-11,Electronics,21,35,5007.59,143.07,2,Champions
CUST011252,Eastern,M,20,2023-05-11,2024-12-18,Food & Grocery,14,38,10530.72,277.12,2,Champions
CUST011257,Greater Accra,F,45,2022-03-03,2024-12-17,Health & Beauty,15,28,7994.07,285.5,2,Champions
CUST011263,Western,M,28,2023-03-13,2024-12-31,Home & Kitchen,1,44,2968.99,67.48,2,Champions
CUST011269,Northern,F,57,2021-10-19,2024-12-20,Health & Beauty,12,31,9540.41,307.76,2,Champions
CUST011279,Eastern,F,30,2021-11-10,2024-12-07,Home & Kitchen,25,40,2107.15,52.68,2,Champions
CUST011284,Greater Accra,M,50,2020-04-17,2024-12-18,Clothing,14,27,8609.71,318.88,2,Champions
CUST011298,Greater Accra,F,18,2021-07-07,2024-12-13,Electronics,19,30,3727.54,124.25,2,Champions
CUST011303,Ashanti,M,37,2020-07-14,2024-12-24,Electronics,8,49,7751.76,158.2,2,Champions
CUST011315,Northern,F,31,2020-06-25,2024-12-28,Home & Kitchen,4,41,10581.39,258.08,2,Champions
CUST011316,Eastern,M,24,2023-10-20,2024-12-15,Health & Beauty,17,45,7441.26,165.36,2,Champions
CUST011328,Greater Accra,M,42,2021-06-29,2024-12-22,Health & Beauty,10,25,1621.71,64.87,2,Champions
CUST011330,Greater Accra,M,38,2021-12-30,2024-12-05,Electronics,27,37,6251.1,168.95,2,Champions
CUST011370,Northern,M,25,2021-05-18,2024-12-21,Home & Kitchen,11,26,9711.18,373.51,2,Champions
CUST011390,Ashanti,F,57,2020-07-08,2024-12-13,Health & Beauty,19,44,11131.31,252.98,2,Champions
CUST011398,Western,F,48,2020-12-18,2024-12-09,Electronics,23,26,4716.95,181.42,2,Champions
CUST011402,Ashanti,F,56,2021-08-17,2024-12-06,Electronics,26,45,6674.66,148.33,2,Champions
CUST011408,Western,M,47,2023-09-02,2024-12-04,Home & Kitchen,28,44,9830.07,223.41,2,Champions
CUST011419,Eastern,M,61,2023-08-23,2024-12-16,Food & Grocery,16,42,11392.98,271.26,2,Champions
CUST011441,Greater Accra,M,36,2022-11-05,2024-12-24,Stationery,8,40,9660.15,241.5,2,Champions
CUST011444,Ashanti,F,61,2021-05-04,2024-12-09,Stationery,23,29,3780.49,130.36,2,Champions
CUST011445,Ashanti,F,24,2022-08-27,2024-12-17,Food & Grocery,15,44,11351.65,257.99,2,Champions
CUST011460,Central,F,33,2022-06-07,2024-12-19,Health & Beauty,13,22,8934.63,406.12,2,Champions
CUST011485,Greater Accra,F,33,2020-08-15,2024-12-20,Stationery,12,27,6293.57,233.1,2,Champions
CUST011492,Greater Accra,M,40,2023-04-11,2024-12-18,Electronics,14,42,8589.17,204.5,2,Champions
CUST011506,Central,M,51,2020-01-23,2024-12-04,Health & Beauty,28,32,9572.61,299.14,2,Champions
CUST011512,Western,M,35,2020-04-16,2024-12-15,Health & Beauty,17,42,4893.08,116.5,2,Champions
CUST011513,Central,F,41,2021-11-27,2024-12-17,Health & Beauty,15,46,11372.57,247.23,2,Champions
CUST011522,Greater Accra,M,20,2023-02-22,2024-12-08,Electronics,24,48,5385.27,112.19,2,Champions
CUST011526,Eastern,M,31,2021-02-08,2024-12-24,Stationery,8,26,5314.77,204.41,2,Champions
CUST011530,Western,M,40,2020-02-13,2024-12-14,Home & Kitchen,18,42,5851.13,139.31,2,Champions
CUST011535,Ashanti,F,28,2023-12-11,2024-12-05,Electronics,27,25,3210.66,128.43,2,Champions
CUST011544,Ashanti,M,40,2020-06-01,2024-12-08,Stationery,24,45,6277.89,139.51,2,Champions
CUST011556,Western,M,24,2022-11-04,2024-12-23,Electronics,9,23,7950.84,345.69,2,Champions
CUST011575,Eastern,F,21,2021-04-01,2024-12-03,Home & Kitchen,29,26,1376.43,52.94,2,Champions
CUST011585,Western,F,35,2023-09-21,2024-12-08,Clothing,24,35,11298.7,322.82,2,Champions
CUST011591,Ashanti,F,39,2021-08-16,2024-12-03,Electronics,29,37,6428.64,173.75,2,Champions
CUST011622,Greater Accra,F,50,2021-05-10,2024-12-04,Stationery,28,25,8696.37,347.85,2,Champions
CUST011635,Ashanti,M,51,2020-10-16,2024-12-27,Health & Beauty,5,48,6835.73,142.41,2,Champions
CUST011636,Ashanti,F,23,2021-03-31,2024-12-08,Electronics,24,26,8653.43,332.82,2,Champions
CUST011666,Ashanti,M,55,2022-11-10,2024-12-06,Health & Beauty,26,33,7014.02,212.55,2,Champions
CUST011679,Ashanti,M,23,2023-06-24,2024-12-03,Food & Grocery,29,29,7512.56,259.05,2,Champions
CUST011691,Greater Accra,F,58,2022-10-29,2024-12-06,Electronics,26,40,9649.42,241.24,2,Champions
CUST011701,Greater Accra,F,34,2023-04-05,2024-12-12,Food & Grocery,20,30,12560.38,418.68,2,Champions
CUST011712,Greater Accra,F,36,2022-04-03,2024-12-23,Stationery,9,42,5908.49,140.68,2,Champions
CUST011723,Ashanti,F,56,2023-12-21,2024-12-18,Clothing,14,39,6610.48,169.5,2,Champions
CUST011765,Ashanti,F,49,2021-02-24,2024-12-03,Food & Grocery,29,40,10734.17,268.35,2,Champions
CUST011769,Greater Accra,M,50,2021-10-10,2024-12-05,Electronics,27,35,15604.42,445.84,2,Champions
CUST011776,Ashanti,M,51,2023-12-01,2024-12-23,Food & Grocery,9,35,9700.91,277.17,2,Champions
CUST011778,Ashanti,F,48,2023-02-11,2024-12-28,Stationery,4,48,8447.95,176.0,2,Champions
CUST011779,Central,F,46,2021-11-03,2024-12-15,Food & Grocery,17,28,7747.38,276.69,2,Champions
CUST011789,Ashanti,F,30,2022-05-15,2024-12-15,Stationery,17,28,11411.42,407.55,2,Champions
CUST011799,Greater Accra,F,47,2021-12-23,2024-12-29,Food & Grocery,3,28,11226.13,400.93,2,Champions
CUST011804,Volta,F,32,2023-06-26,2024-12-19,Electronics,13,41,10325.34,251.84,2,Champions
CUST011806,Greater Accra,M,48,2021-09-19,2024-12-20,Clothing,12,48,5039.03,104.98,2,Champions
CUST011820,Ashanti,F,27,2022-05-12,2024-12-14,Clothing,18,32,9090.45,284.08,2,Champions
CUST011827,Ashanti,F,34,2021-12-21,2024-12-31,Food & Grocery,1,43,12828.39,298.33,2,Champions
CUST011832,Eastern,F,42,2023-05-04,2024-12-27,Home & Kitchen,5,42,8863.23,211.03,2,Champions
CUST011859,Eastern,F,62,2022-03-18,2024-12-11,Health & Beauty,21,44,5730.45,130.24,2,Champions
CUST011861,Northern,F,41,2020-04-08,2024-12-06,Clothing,26,23,7619.5,331.28,2,Champions
CUST011869,Western,M,58,2023-03-10,2024-12-04,Home & Kitchen,28,25,7288.6,291.54,2,Champions
CUST011906,Eastern,F,44,2020-09-11,2024-12-25,Food & Grocery,7,34,5448.58,160.25,2,Champions
CUST011959,Ashanti,F,26,2022-03-06,2024-12-25,Clothing,7,38,1943.84,51.15,2,Champions
CUST011965,Ashanti,M,56,2023-08-20,2024-12-11,Stationery,21,37,8467.77,228.86,2,Champions
CUST011968,Greater Accra,F,54,2021-12-18,2024-12-09,Stationery,23,36,6568.4,182.46,2,Champions
CUST011987,Greater Accra,F,37,2023-05-07,2024-12-28,Health & Beauty,4,39,12930.06,331.54,2,Champions
CUST011990,Northern,M,30,2022-01-07,2024-12-13,Health & Beauty,19,29,5755.21,198.46,2,Champions
CUST011998,Ashanti,F,61,2021-06-03,2024-12-14,Home & Kitchen,18,28,6377.88,227.78,2,Champions
CUST012001,Western,F,43,2020-01-09,2024-12-30,Stationery,2,36,5175.68,143.77,2,Champions
CUST012011,Northern,M,52,2022-02-18,2024-12-26,Clothing,6,26,6213.33,238.97,2,Champions
CUST012021,Ashanti,F,27,2020-03-28,2024-12-28,Clothing,4,42,4683.39,111.51,2,Champions
CUST012046,Greater Accra,M,25,2022-07-26,2024-12-24,Stationery,8,30,7796.46,259.88,2,Champions
CUST012053,Western,M,38,2021-05-03,2024-12-20,Home & Kitchen,12,46,10113.48,219.86,2,Champions
CUST012073,Greater Accra,M,19,2023-05-16,2024-12-23,Clothing,9,45,105.9,2.35,2,Champions
CUST012086,Greater Accra,F,62,2021-07-13,2024-12-29,Clothing,3,38,5431.78,142.94,2,Champions
CUST012093,Greater Accra,F,45,2020-12-12,2024-12-15,Electronics,17,36,10905.78,302.94,2,Champions
CUST012104,Eastern,F,37,2020-01-02,2024-12-15,Clothing,17,46,12084.08,262.7,2,Champions
CUST012114,Central,F,46,2023-08-08,2024-12-15,Electronics,17,44,2717.27,61.76,2,Champions
CUST012125,Ashanti,M,27,2020-10-08,2024-12-25,Clothing,7,30,6194.24,206.47,2,Champions
CUST012131,Western,M,43,2020-07-08,2024-12-09,Health & Beauty,23,22,10156.1,461.64,2,Champions
CUST012134,Greater Accra,F,39,2023-07-07,2024-12-08,Electronics,24,31,7295.83,235.35,2,Champions
CUST012138,Western,M,43,2023-10-23,2024-12-20,Health & Beauty,12,22,14316.21,650.74,2,Champions
CUST012142,Volta,F,48,2021-07-03,2024-12-30,Clothing,2,36,10141.6,281.71,2,Champions
CUST012154,Western,M,28,2021-06-08,2024-12-18,Stationery,14,22,10998.42,499.93,2,Champions
CUST012159,Ashanti,F,41,2020-05-23,2024-12-13,Stationery,19,45,9340.27,207.56,2,Champions
CUST012188,Western,F,41,2023-07-19,2024-12-16,Home & Kitchen,16,23,6493.97,282.35,2,Champions
CUST012190,Ashanti,F,52,2023-10-31,2024-12-10,Electronics,22,41,9616.15,234.54,2,Champions
CUST012193,Northern,M,25,2023-01-13,2024-12-07,Home & Kitchen,25,43,8471.22,197.01,2,Champions
CUST012200,Western,F,28,2021-12-12,2024-12-24,Health & Beauty,8,26,10419.35,400.74,2,Champions
CUST012212,Ashanti,F,30,2020-10-09,2024-12-29,Food & Grocery,3,40,12812.79,320.32,2,Champions
CUST012222,Greater Accra,M,50,2020-06-19,2024-12-28,Food & Grocery,4,41,8676.37,211.62,2,Champions
CUST012234,Greater Accra,F,38,2023-03-01,2024-12-24,Health & Beauty,8,41,5887.35,143.59,2,Champions
CUST012242,Greater Accra,M,57,2021-06-17,2024-12-07,Electronics,25,36,7353.92,204.28,2,Champions
CUST012254,Ashanti,F,39,2023-08-16,2024-12-29,Stationery,3,41,7968.28,194.35,2,Champions
CUST012269,Western,M,54,2023-05-11,2024-12-21,Health & Beauty,11,44,6501.23,147.76,2,Champions
CUST012277,Eastern,F,55,2022-12-23,2024-12-16,Health & Beauty,16,44,9374.75,213.06,2,Champions
CUST012293,Volta,F,22,2020-12-18,2024-12-29,Clothing,3,46,8802.93,191.37,2,Champions
CUST012301,Northern,F,34,2021-08-01,2024-12-23,Health & Beauty,9,40,4196.1,104.9,2,Champions
CUST012303,Ashanti,F,19,2021-07-02,2024-12-03,Clothing,29,48,12854.32,267.8,2,Champions
CUST012310,Eastern,M,29,2020-03-13,2024-12-05,Stationery,27,25,7902.62,316.1,2,Champions
CUST012336,Greater Accra,F,64,2022-09-07,2024-12-14,Food & Grocery,18,30,11647.57,388.25,2,Champions
CUST012343,Ashanti,M,49,2022-08-09,2024-12-28,Stationery,4,38,5420.13,142.64,2,Champions
CUST012347,Greater Accra,M,19,2022-07-06,2024-12-26,Clothing,6,47,1057.87,22.51,2,Champions
CUST012348,Eastern,F,48,2023-11-12,2024-12-08,Food & Grocery,24,26,5608.08,215.7,2,Champions
CUST012350,Greater Accra,F,20,2020-03-01,2024-12-10,Electronics,22,45,6803.58,151.19,2,Champions
CUST012363,Western,F,34,2020-04-22,2024-12-17,Home & Kitchen,15,33,12282.79,372.21,2,Champions
CUST012372,Ashanti,F,37,2022-07-06,2024-12-30,Electronics,2,46,8803.24,191.37,2,Champions
CUST012373,Ashanti,F,39,2023-04-29,2024-12-28,Electronics,4,48,14142.12,294.63,2,Champions
CUST012380,Northern,F,32,2020-10-09,2024-12-18,Electronics,14,34,7156.26,210.48,2,Champions
CUST012388,Ashanti,F,27,2022-05-20,2024-12-16,Food & Grocery,16,43,3322.0,77.26,2,Champions
CUST012390,Greater Accra,F,22,2020-11-29,2024-12-25,Food & Grocery,7,29,11340.01,391.03,2,Champions
CUST012413,Greater Accra,F,48,2021-02-18,2024-12-15,Health & Beauty,17,45,3319.3,73.76,2,Champions
CUST012421,Volta,M,64,2022-07-22,2024-12-03,Food & Grocery,29,48,6562.82,136.73,2,Champions
CUST012424,Ashanti,F,33,2020-10-31,2024-12-07,Food & Grocery,25,43,762.12,17.72,2,Champions
CUST012436,Northern,F,33,2021-06-24,2024-12-21,Clothing,11,30,3550.07,118.34,2,Champions
CUST012438,Ashanti,F,18,2023-03-14,2024-12-08,Home & Kitchen,24,46,7038.32,153.01,2,Champions
CUST012442,Western,F,31,2023-07-26,2024-12-26,Electronics,6,42,13764.07,327.72,2,Champions
CUST012462,Eastern,F,29,2020-08-21,2024-12-21,Food & Grocery,11,32,8622.94,269.47,2,Champions
CUST012465,Greater Accra,M,30,2021-09-15,2024-12-18,Health & Beauty,14,25,8896.85,355.87,2,Champions
CUST012472,Western,F,55,2022-06-09,2024-12-24,Food & Grocery,8,34,13862.92,407.73,2,Champions
CUST012498,Ashanti,M,21,2023-11-27,2024-12-12,Stationery,20,41,1122.23,27.37,2,Champions
CUST012524,Ashanti,M,54,2023-04-11,2024-12-04,Clothing,28,48,8091.23,168.57,2,Champions
CUST012527,Greater Accra,M,24,2020-12-13,2024-12-30,Home & Kitchen,2,33,10942.35,331.59,2,Champions
CUST012532,Western,F,48,2020-03-15,2024-12-11,Health & Beauty,21,48,9199.42,191.65,2,Champions
CUST012536,Western,F,41,2021-05-25,2024-12-04,Food & Grocery,28,36,13179.74,366.1,2,Champions
CUST012557,Western,F,22,2021-10-05,2024-12-08,Clothing,24,24,6265.37,261.06,2,Champions
CUST012560,Western,F,18,2020-03-14,2024-12-03,Electronics,29,34,6019.56,177.05,2,Champions
CUST012575,Western,F,46,2020-03-24,2024-12-14,Home & Kitchen,18,49,7455.23,152.15,2,Champions
CUST012583,Eastern,M,59,2022-06-13,2024-12-15,Clothing,17,47,5777.69,122.93,2,Champions
CUST012584,Central,F,41,2021-10-26,2024-12-12,Stationery,20,45,10210.99,226.91,2,Champions
CUST012599,Western,M,50,2020-05-04,2024-12-10,Stationery,22,26,5268.87,202.65,2,Champions
CUST012606,Ashanti,M,48,2022-12-10,2024-12-13,Electronics,19,38,6170.35,162.38,2,Champions
CUST012621,Eastern,M,51,2022-08-04,2024-12-16,Food & Grocery,16,24,8727.61,363.65,2,Champions
CUST012625,Ashanti,M,38,2022-07-06,2024-12-29,Stationery,3,26,9114.53,350.56,2,Champions
CUST012633,Greater Accra,M,27,2023-03-20,2024-12-13,Electronics,19,31,1539.64,49.67,2,Champions
CUST012636,Greater Accra,F,51,2022-05-09,2024-12-20,Food & Grocery,12,46,3848.96,83.67,2,Champions
CUST012637,Eastern,M,38,2021-09-15,2024-12-08,Stationery,24,32,7071.0,220.97,2,Champions
CUST012656,Greater Accra,M,26,2020-03-10,2024-12-16,Clothing,16,26,10223.69,393.22,2,Champions
CUST012657,Eastern,F,37,2023-07-31,2024-12-12,Electronics,20,30,5134.19,171.14,2,Champions
CUST012660,Eastern,M,46,2023-05-15,2024-12-17,Food & Grocery,15,47,8945.6,190.33,2,Champions
CUST012663,Western,M,54,2021-10-15,2024-12-06,Stationery,26,23,12690.87,551.78,2,Champions
CUST012674,Greater Accra,F,48,2020-04-07,2024-12-07,Stationery,25,23,10969.68,476.94,2,Champions
CUST012675,Ashanti,M,64,2021-08-23,2024-12-04,Stationery,28,31,7950.3,256.46,2,Champions
CUST012679,Eastern,F,34,2023-10-29,2024-12-10,Food & Grocery,22,49,6065.88,123.79,2,Champions
CUST012682,Eastern,F,46,2023-08-27,2024-12-14,Health & Beauty,18,43,8995.13,209.19,2,Champions
CUST012683,Ashanti,M,28,2022-08-20,2024-12-08,Food & Grocery,24,37,3614.73,97.7,2,Champions
CUST012686,Northern,M,53,2023-08-29,2024-12-03,Electronics,29,35,10465.28,299.01,2,Champions
CUST012714,Western,M,29,2022-12-13,2024-12-27,Health & Beauty,5,47,6748.1,143.58,2,Champions
CUST012726,Northern,M,26,2021-12-07,2024-12-05,Electronics,27,32,4666.24,145.82,2,Champions
CUST012728,Central,F,44,2020-12-29,2024-12-15,Health & Beauty,17,27,5527.48,204.72,2,Champions
CUST012733,Western,F,21,2023-06-14,2024-12-09,Clothing,23,32,5788.41,180.89,2,Champions
CUST012735,Greater Accra,M,31,2022-07-23,2024-12-10,Clothing,22,25,10494.93,419.8,2,Champions
CUST012747,Greater Accra,M,37,2021-02-22,2024-12-10,Stationery,22,38,3584.1,94.32,2,Champions
CUST012751,Greater Accra,M,28,2022-07-04,2024-12-06,Electronics,26,41,10894.79,265.73,2,Champions
CUST012779,Eastern,M,26,2020-01-07,2024-12-09,Clothing,23,30,2968.59,98.95,2,Champions
CUST012785,Ashanti,F,49,2023-08-02,2024-12-23,Health & Beauty,9,39,9351.88,239.79,2,Champions
CUST012790,Ashanti,M,46,2021-05-16,2024-12-23,Food & Grocery,9,40,3084.04,77.1,2,Champions
CUST012795,Ashanti,F,64,2020-11-25,2024-12-28,Electronics,4,30,14039.8,467.99,2,Champions
CUST012803,Western,F,60,2021-08-06,2024-12-31,Health & Beauty,1,40,9641.4,241.04,2,Champions
CUST012812,Western,F,55,2021-06-15,2024-12-25,Stationery,7,35,5711.8,163.19,2,Champions
CUST012818,Volta,M,38,2021-05-07,2024-12-21,Clothing,11,26,4590.69,176.56,2,Champions
CUST012826,Greater Accra,M,48,2022-01-10,2024-12-10,Stationery,22,38,8994.07,236.69,2,Champions
CUST012840,Greater Accra,M,30,2020-07-01,2024-12-23,Clothing,9,26,9955.63,382.91,2,Champions
CUST012844,Greater Accra,F,57,2021-04-05,2024-12-09,Home & Kitchen,23,49,7473.46,152.52,2,Champions
CUST012846,Greater Accra,M,26,2023-04-03,2024-12-04,Health & Beauty,28,33,3995.41,121.07,2,Champions
CUST012851,Greater Accra,F,30,2023-08-03,2024-12-24,Electronics,8,26,8683.09,333.96,2,Champions
CUST012865,Ashanti,M,29,2020-04-11,2024-12-09,Health & Beauty,23,46,5695.29,123.81,2,Champions
CUST012867,Ashanti,F,60,2021-03-31,2024-12-28,Clothing,4,24,8016.29,334.01,2,Champions
CUST012870,Western,M,22,2023-11-20,2024-12-18,Electronics,14,41,3656.14,89.17,2,Champions
CUST012872,Central,F,19,2020-01-12,2024-12-27,Stationery,5,32,5420.45,169.39,2,Champions
CUST012881,Eastern,M,26,2023-11-04,2024-12-21,Health & Beauty,11,46,2836.93,61.67,2,Champions
CUST012898,Central,F,30,2023-04-14,2024-12-20,Electronics,12,44,4270.1,97.05,2,Champions
CUST012903,Greater Accra,F,19,2021-08-02,2024-12-07,Clothing,25,39,7076.25,181.44,2,Champions
CUST012910,Central,F,44,2021-01-06,2024-12-22,Health & Beauty,10,44,6438.48,146.33,2,Champions
CUST012911,Western,M,47,2022-11-11,2024-12-08,Clothing,24,45,11993.8,266.53,2,Champions
CUST012914,Greater Accra,F,33,2021-11-19,2024-12-31,Health & Beauty,1,32,8219.39,256.86,2,Champions
CUST012935,Western,F,62,2021-08-22,2024-12-23,Food & Grocery,9,23,12252.59,532.72,2,Champions
CUST012940,Greater Accra,M,54,2022-10-04,2024-12-11,Clothing,21,29,8334.27,287.39,2,Champions
CUST012942,Western,M,40,2022-04-16,2024-12-14,Electronics,18,23,9339.46,406.06,2,Champions
CUST012953,Western,M,37,2022-11-22,2024-12-31,Home & Kitchen,1,35,11086.27,316.75,2,Champions
CUST012955,Ashanti,M,33,2023-04-05,2024-12-15,Electronics,17,34,9661.89,284.17,2,Champions
CUST012970,Greater Accra,F,43,2021-06-23,2024-12-28,Electronics,4,35,11102.94,317.23,2,Champions
CUST012996,Northern,F,28,2020-10-04,2024-12-30,Home & Kitchen,2,37,10664.85,288.24,2,Champions
CUST013002,Greater Accra,F,49,2023-11-22,2024-12-09,Electronics,23,44,3976.87,90.38,2,Champions
CUST013005,Greater Accra,F,36,2022-09-17,2024-12-05,Health & Beauty,27,32,7101.91,221.93,2,Champions
CUST013006,Western,M,47,2020-05-05,2024-12-08,Stationery,24,32,9645.88,301.43,2,Champions
CUST013008,Volta,M,63,2021-07-19,2024-12-30,Clothing,2,35,12714.11,363.26,2,Champions
CUST013029,Greater Accra,F,21,2021-04-22,2024-12-28,Home & Kitchen,4,26,10721.21,412.35,2,Champions
CUST013040,Central,F,26,2020-04-29,2024-12-15,Clothing,17,25,4406.96,176.28,2,Champions
CUST013056,Western,F,38,2022-01-10,2024-12-06,Food & Grocery,26,35,8003.52,228.67,2,Champions
CUST013060,Greater Accra,M,20,2022-07-07,2024-12-06,Electronics,26,30,9524.0,317.47,2,Champions
CUST013062,Greater Accra,F,62,2022-01-02,2024-12-21,Clothing,11,30,8362.39,278.75,2,Champions
CUST013068,Western,M,21,2020-10-12,2024-12-17,Health & Beauty,15,45,7229.29,160.65,2,Champions
CUST013080,Northern,F,47,2022-10-04,2024-12-29,Health & Beauty,3,31,4859.71,156.76,2,Champions
CUST013095,Northern,F,47,2023-12-03,2024-12-16,Home & Kitchen,16,41,7427.64,181.16,2,Champions
CUST013101,Greater Accra,F,57,2021-10-30,2024-12-14,Electronics,18,22,8846.39,402.11,2,Champions
CUST013106,Western,F,31,2023-03-08,2024-12-16,Stationery,16,42,3241.09,77.17,2,Champions
CUST013116,Ashanti,M,25,2023-04-01,2024-12-06,Food & Grocery,26,48,11210.11,233.54,2,Champions
CUST013142,Greater Accra,M,59,2022-04-03,2024-12-14,Clothing,18,30,10375.87,345.86,2,Champions
CUST013148,Western,M,37,2023-03-23,2024-12-27,Home & Kitchen,5,44,7567.21,171.98,2,Champions
CUST013155,Greater Accra,M,34,2022-04-17,2024-12-23,Health & Beauty,9,38,7064.93,185.92,2,Champions
CUST013158,Greater Accra,M,29,2020-04-12,2024-12-17,Electronics,15,40,8327.23,208.18,2,Champions
CUST013179,Greater Accra,M,46,2020-03-19,2024-12-11,Clothing,21,24,5843.32,243.47,2,Champions
CUST013192,Ashanti,M,59,2020-06-26,2024-12-17,Electronics,15,42,8273.3,196.98,2,Champions
CUST013195,Western,F,60,2022-03-04,2024-12-18,Clothing,14,47,5822.83,123.89,2,Champions
CUST013198,Ashanti,F,52,2023-10-05,2024-12-24,Stationery,8,44,5391.23,122.53,2,Champions
