customer_id,region,gender,age,join_date,last_purchase,fav_category,recency_days,frequency,monetary_ghs,avg_order_value,cluster,segment
CUST011787,Central,M,49,2023-12-02,2024-06-06,Clothing,209,4,783.01,195.75,0,At Risk
CUST011793,Volta,M,38,2022-08-08,2024-07-09,Clothing,176,3,1259.88,419.96,0,At Risk
CUST011797,Greater Accra,F,21,2023-03-11,2024-04-19,Stationery,257,4,1532.35,383.09,0,At Risk
CUST011798,Ashanti,M,50,2021-10-13,2024-08-30,Health & Beauty,124,4,37.09,9.27,0,At Risk
CUST011807,Eastern,F,26,2022-11-07,2024-05-12,Food & Grocery,234,2,1752.87,876.44,0,At Risk
CUST011813,Greater Accra,F,29,2023-03-25,2024-02-15,Food & Grocery,321,1,332.06,332.06,0,At Risk
CUST011817,Western,F,45,2023-06-18,2024-05-18,Food & Grocery,228,2,817.7,408.85,0,At Risk
CUST011819,Eastern,M,43,2023-10-08,2024-07-18,Stationery,167,1,1669.71,1669.71,0,At Risk
CUST011821,Northern,F,58,2020-03-04,2024-07-02,Stationery,183,2,1814.92,907.46,0,At Risk
CUST011824,Eastern,F,33,2021-07-10,2024-09-17,Clothing,106,4,1497.31,374.33,0,At Risk
CUST011826,Greater Accra,F,64,2023-01-04,2024-03-19,Stationery,288,2,274.26,137.13,0,At Risk
CUST011831,Ashanti,M,42,2022-10-08,2024-01-19,Stationery,348,1,795.97,795.97,0,At Risk
CUST011834,Northern,F,45,2022-12-04,2024-06-25,Home & Kitchen,190,3,1661.09,553.7,0,At Risk
CUST011837,Western,M,39,2023-04-30,2024-08-14,Electronics,140,3,681.42,227.14,0,At Risk
CUST011853,Central,F,25,2022-03-16,2024-05-05,Electronics,241,4,2026.46,506.62,0,At Risk
CUST011854,Eastern,F,55,2022-09-16,2024-09-07,Clothing,116,4,1975.93,493.98,0,At Risk
CUST011855,Western,M,18,2022-09-07,2024-09-07,Stationery,116,4,1489.47,372.37,0,At Risk
CUST011864,Northern,F,64,2021-01-25,2024-08-24,Clothing,130,4,948.95,237.24,0,At Risk
CUST011867,Greater Accra,M,60,2021-12-15,2024-04-13,Electronics,263,4,1473.96,368.49,0,At Risk
CUST011868,Greater Accra,M,59,2020-10-12,2024-05-17,Electronics,229,2,1636.44,818.22,0,At Risk
CUST011870,Western,F,25,2022-12-09,2024-11-19,Stationery,43,9,491.54,54.62,0,At Risk
CUST011873,Ashanti,F,40,2022-05-03,2024-03-25,Clothing,282,2,433.67,216.84,0,At Risk
CUST011877,Eastern,F,59,2022-05-28,2024-08-04,Stationery,150,1,2338.43,2338.43,0,At Risk
CUST011878,Ashanti,F,52,2022-09-27,2024-03-01,Electronics,306,1,785.56,785.56,0,At Risk
CUST011879,Western,F,45,2022-12-23,2024-05-16,Electronics,230,3,393.13,131.04,0,At Risk
CUST011881,Ashanti,F,39,2022-04-02,2024-08-24,Electronics,130,4,602.64,150.66,0,At Risk
CUST011882,Greater Accra,F,18,2020-11-30,2024-06-28,Stationery,187,2,286.05,143.02,0,At Risk
CUST011889,Western,F,60,2022-12-24,2024-06-02,Clothing,213,2,939.76,469.88,0,At Risk
CUST011892,Greater Accra,F,50,2020-01-16,2024-11-10,Electronics,52,10,737.91,73.79,0,At Risk
CUST011897,Greater Accra,M,42,2023-10-01,2024-04-22,Stationery,254,1,1236.39,1236.39,0,At Risk
CUST011899,Western,M,63,2022-10-30,2024-08-04,Health & Beauty,150,4,1862.77,465.69,0,At Risk
CUST011901,Greater Accra,M,25,2022-07-01,2024-09-28,Home & Kitchen,95,1,1466.32,1466.32,0,At Risk
CUST011903,Western,M,33,2022-11-11,2024-08-01,Food & Grocery,153,3,2258.96,752.99,0,At Risk
CUST011907,Eastern,M,62,2020-01-13,2024-03-29,Electronics,278,2,406.97,203.48,0,At Risk
CUST011911,Northern,F,55,2022-09-24,2024-05-25,Health & Beauty,221,2,1460.37,730.18,0,At Risk
CUST011912,Western,F,36,2021-11-13,2024-08-17,Clothing,137,1,1039.16,1039.16,0,At Risk
CUST011913,Greater Accra,F,18,2022-08-17,2024-05-31,Food & Grocery,215,2,483.75,241.88,0,At Risk
CUST011916,Volta,M,29,2022-08-27,2024-06-04,Food & Grocery,211,3,636.52,212.17,0,At Risk
CUST011921,Central,M,50,2022-07-04,2024-04-10,Food & Grocery,266,4,1718.07,429.52,0,At Risk
CUST011922,Greater Accra,F,42,2020-07-12,2024-03-06,Clothing,301,2,379.3,189.65,0,At Risk
CUST011924,Volta,F,25,2021-05-20,2024-04-30,Health & Beauty,246,3,228.44,76.15,0,At Risk
CUST011925,Greater Accra,F,49,2021-05-01,2024-03-22,Clothing,285,2,561.74,280.87,0,At Risk
CUST011927,Greater Accra,F,36,2021-09-04,2024-08-22,Home & Kitchen,132,4,1605.84,401.46,0,At Risk
CUST011928,Greater Accra,F,38,2021-04-02,2024-05-18,Clothing,228,2,850.59,425.3,0,At Risk
CUST011932,Western,M,28,2021-06-18,2024-06-25,Health & Beauty,190,4,1429.33,357.33,0,At Risk
CUST011937,Eastern,M,58,2021-07-01,2024-05-18,Home & Kitchen,228,4,1024.77,256.19,0,At Risk
CUST011939,Greater Accra,F,38,2020-08-28,2024-02-13,Electronics,323,1,335.28,335.28,0,At Risk
CUST011941,Greater Accra,F,20,2022-03-12,2024-09-08,Stationery,115,2,1275.55,637.78,0,At Risk
CUST011949,Ashanti,M,31,2023-12-22,2024-05-19,Home & Kitchen,227,3,1811.28,603.76,0,At Risk
CUST011950,Eastern,F,31,2023-12-25,2024-08-25,Clothing,129,4,1373.83,343.46,0,At Risk
CUST011951,Volta,M,26,2021-10-06,2024-03-20,Home & Kitchen,287,1,362.3,362.3,0,At Risk
CUST011955,Central,M,35,2023-08-16,2024-03-09,Clothing,298,2,731.16,365.58,0,At Risk
CUST011958,Northern,F,58,2022-12-15,2024-04-16,Food & Grocery,260,3,672.27,224.09,0,At Risk
CUST011960,Northern,F,61,2021-09-19,2024-10-08,Stationery,85,8,185.45,23.18,0,At Risk
CUST011961,Volta,M,21,2021-12-13,2024-07-28,Health & Beauty,157,1,559.12,559.12,0,At Risk
CUST011963,Ashanti,F,54,2022-11-10,2024-07-31,Clothing,154,1,1650.36,1650.36,0,At Risk
CUST011964,Greater Accra,M,38,2020-02-02,2024-01-12,Clothing,355,1,492.2,492.2,0,At Risk
CUST011967,Central,F,47,2022-01-30,2024-02-16,Food & Grocery,320,2,377.62,188.81,0,At Risk
CUST011970,Eastern,M,18,2022-07-17,2024-02-26,Stationery,310,2,692.4,346.2,0,At Risk
CUST011971,Greater Accra,F,33,2020-08-18,2024-05-30,Health & Beauty,216,4,985.34,246.34,0,At Risk
CUST011973,Ashanti,M,47,2020-01-20,2024-04-19,Home & Kitchen,257,2,983.88,491.94,0,At Risk
CUST011979,Ashanti,M,60,2020-09-08,2024-09-10,Home & Kitchen,113,1,1331.62,1331.62,0,At Risk
CUST011981,Greater Accra,F,58,2023-07-06,2024-09-16,Electronics,107,4,244.27,61.07,0,At Risk
CUST011982,Greater Accra,F,49,2021-08-27,2024-05-14,Clothing,232,1,2301.32,2301.32,0,At Risk
CUST011983,Ashanti,M,33,2023-02-06,2024-08-14,Stationery,140,3,872.45,290.82,0,At Risk
CUST011989,Eastern,M,19,2021-08-09,2024-09-03,Health & Beauty,120,2,1235.51,617.76,0,At Risk
CUST011993,Volta,M,41,2023-07-20,2024-02-23,Health & Beauty,313,1,358.51,358.51,0,At Risk
CUST011995,Volta,M,26,2020-02-06,2024-05-11,Health & Beauty,235,3,1654.47,551.49,0,At Risk
CUST011999,Northern,M,54,2022-10-31,2024-05-12,Clothing,234,2,1150.24,575.12,0,At Risk
CUST012005,Ashanti,F,25,2022-04-26,2024-07-08,Stationery,177,1,1511.36,1511.36,0,At Risk
CUST012006,Northern,F,53,2023-07-05,2024-04-17,Food & Grocery,259,2,1304.46,652.23,0,At Risk
CUST012007,Ashanti,M,47,2020-10-14,2024-06-30,Clothing,185,2,1156.81,578.4,0,At Risk
CUST012010,Volta,M,48,2021-12-29,2024-09-12,Food & Grocery,111,1,2619.12,2619.12,0,At Risk
CUST012014,Central,F,64,2022-02-04,2024-05-08,Stationery,238,2,1139.98,569.99,0,At Risk
CUST012016,Western,F,42,2022-07-22,2024-07-26,Clothing,159,4,1714.22,428.56,0,At Risk
CUST012019,Greater Accra,M,45,2022-09-27,2024-08-29,Stationery,125,3,1079.79,359.93,0,At Risk
CUST012030,Ashanti,M,30,2023-06-22,2024-02-15,Food & Grocery,321,1,470.74,470.74,0,At Risk
CUST012033,Eastern,M,53,2023-02-16,2024-08-08,Clothing,146,2,1047.14,523.57,0,At Risk
CUST012035,Central,F,44,2020-06-30,2024-08-24,Home & Kitchen,130,1,770.78,770.78,0,At Risk
CUST012038,Central,F,59,2022-08-04,2024-03-18,Health & Beauty,289,1,322.93,322.93,0,At Risk
CUST012040,Greater Accra,M,41,2022-01-13,2024-09-13,Clothing,110,1,925.11,925.11,0,At Risk
CUST012045,Eastern,F,52,2022-02-23,2024-01-15,Electronics,352,1,472.65,472.65,0,At Risk
CUST012051,Greater Accra,F,50,2022-12-22,2024-06-25,Home & Kitchen,190,2,1289.22,644.61,0,At Risk
CUST012055,Eastern,M,58,2020-06-18,2024-05-19,Stationery,227,1,748.58,748.58,0,At Risk
CUST012058,Ashanti,F,23,2020-10-13,2024-04-17,Food & Grocery,259,2,941.11,470.56,0,At Risk
CUST012062,Eastern,F,56,2023-09-26,2024-08-14,Stationery,140,3,1716.58,572.19,0,At Risk
CUST012066,Ashanti,M,34,2022-09-20,2024-04-04,Home & Kitchen,272,1,245.53,245.53,0,At Risk
CUST012067,Ashanti,M,48,2020-07-08,2024-03-28,Stationery,279,1,390.62,390.62,0,At Risk
CUST012070,Ashanti,M,35,2021-07-16,2024-07-08,Electronics,177,2,2285.68,1142.84,0,At Risk
CUST012072,Ashanti,M,23,2023-02-21,2024-02-19,Electronics,317,1,544.27,544.27,0,At Risk
CUST012079,Greater Accra,F,23,2021-11-04,2024-08-04,Health & Beauty,150,1,848.48,848.48,0,At Risk
CUST012083,Greater Accra,F,26,2022-06-06,2024-07-26,Food & Grocery,159,1,1507.64,1507.64,0,At Risk
CUST012091,Greater Accra,M,61,2021-01-16,2024-06-13,Stationery,202,1,1214.14,1214.14,0,At Risk
CUST012094,Central,M,21,2021-02-02,2024-07-04,Home & Kitchen,181,4,1961.56,490.39,0,At Risk
CUST012095,Western,M,57,2020-04-13,2024-08-19,Stationery,135,3,1176.23,392.08,0,At Risk
CUST012096,Greater Accra,F,29,2020-11-12,2024-07-06,Home & Kitchen,179,3,2152.48,717.49,0,At Risk
CUST012099,Eastern,M,61,2021-03-11,2024-06-03,Stationery,212,2,1385.38,692.69,0,At Risk
CUST012100,Western,M,57,2022-06-08,2024-08-23,Home & Kitchen,131,3,1125.49,375.16,0,At Risk
CUST012106,Central,M,64,2023-09-11,2024-07-06,Home & Kitchen,179,3,1951.4,650.47,0,At Risk
CUST012108,Greater Accra,F,27,2021-09-30,2024-04-15,Food & Grocery,261,4,979.36,244.84,0,At Risk
CUST012111,Greater Accra,M,44,2020-12-29,2024-04-07,Health & Beauty,269,1,2233.83,2233.83,0,At Risk
CUST012112,Eastern,M,30,2020-12-19,2024-04-12,Food & Grocery,264,1,1213.47,1213.47,0,At Risk
CUST012115,Volta,F,25,2022-07-10,2024-06-15,Health & Beauty,200,4,940.66,235.16,0,At Risk
CUST012116,Greater Accra,M,41,2021-07-10,2024-06-13,Home & Kitchen,202,3,896.68,298.89,0,At Risk
CUST012117,Ashanti,M,22,2022-08-22,2024-02-16,Electronics,320,1,505.8,505.8,0,At Risk
CUST012120,Eastern,M,38,2023-03-18,2024-10-29,Stationery,64,12,351.88,29.32,0,At Risk
CUST012121,Ashanti,M,55,2021-07-28,2024-08-21,Stationery,133,4,1261.74,315.44,0,At Risk
CUST012122,Ashanti,M,44,2021-11-07,2024-05-18,Electronics,228,1,960.6,960.6,0,At Risk
CUST012133,Greater Accra,M,23,2020-06-12,2024-04-22,Stationery,254,2,898.86,449.43,0,At Risk
CUST012140,Central,F,35,2023-10-03,2024-07-28,Stationery,157,1,209.11,209.11,0,At Risk
CUST012143,Western,M,34,2023-01-10,2024-02-16,Electronics,320,2,400.26,200.13,0,At Risk
CUST012148,Greater Accra,M,33,2020-09-08,2024-04-02,Clothing,274,1,248.96,248.96,0,At Risk
CUST012153,Greater Accra,F,45,2021-12-01,2024-04-19,Food & Grocery,257,1,1408.47,1408.47,0,At Risk
CUST012163,Ashanti,M,21,2020-04-18,2024-10-13,Clothing,80,6,1068.69,178.12,0,At Risk
CUST012170,Ashanti,M,30,2020-10-31,2024-05-23,Electronics,223,3,817.78,272.59,0,At Risk
CUST012171,Ashanti,M,22,2020-07-17,2024-03-02,Home & Kitchen,305,1,511.72,511.72,0,At Risk
CUST012172,Central,F,64,2023-06-22,2024-08-30,Home & Kitchen,124,1,1410.58,1410.58,0,At Risk
CUST012177,Greater Accra,M,18,2020-08-18,2024-09-18,Clothing,105,4,999.77,249.94,0,At Risk
CUST012180,Greater Accra,M,19,2023-10-08,2024-06-13,Electronics,202,1,696.31,696.31,0,At Risk
CUST012191,Western,F,33,2021-11-25,2024-10-27,Home & Kitchen,66,8,483.34,60.42,0,At Risk
CUST012198,Greater Accra,F,44,2020-09-09,2024-11-03,Home & Kitchen,59,5,1064.05,212.81,0,At Risk
CUST012205,Greater Accra,F,25,2023-10-02,2024-08-04,Clothing,150,3,1228.48,409.49,0,At Risk
CUST012206,Greater Accra,M,43,2020-05-08,2024-09-09,Clothing,114,3,1524.96,508.32,0,At Risk
CUST012210,Greater Accra,M,51,2022-02-21,2024-02-02,Stationery,334,1,497.82,497.82,0,At Risk
CUST012213,Volta,F,53,2022-07-10,2024-07-04,Health & Beauty,181,3,607.02,202.34,0,At Risk
CUST012214,Volta,M,35,2023-09-07,2024-04-22,Stationery,254,2,743.51,371.76,0,At Risk
CUST012215,Western,M,30,2022-11-02,2024-05-19,Health & Beauty,227,3,968.7,322.9,0,At Risk
CUST012218,Western,M,52,2023-10-02,2024-04-03,Food & Grocery,273,2,815.43,407.72,0,At Risk
CUST012220,Ashanti,F,47,2022-07-24,2024-07-17,Food & Grocery,168,3,2484.73,828.24,0,At Risk
CUST012226,Ashanti,M,46,2022-03-17,2024-09-17,Food & Grocery,106,4,1213.39,303.35,0,At Risk
CUST012227,Ashanti,M,31,2023-10-27,2024-06-12,Health & Beauty,203,4,1456.07,364.02,0,At Risk
CUST012229,Western,F,62,2021-12-29,2024-08-30,Stationery,124,2,2226.09,1113.04,0,At Risk
CUST012230,Greater Accra,F,22,2020-08-24,2024-07-31,Food & Grocery,154,2,1783.54,891.77,0,At Risk
CUST012247,Greater Accra,F,54,2021-01-17,2024-07-10,Electronics,175,2,835.18,417.59,0,At Risk
CUST012248,Greater Accra,F,43,2020-08-28,2024-08-17,Food & Grocery,137,2,1420.58,710.29,0,At Risk
CUST012250,Volta,F,50,2022-11-24,2024-09-17,Electronics,106,2,1572.75,786.38,0,At Risk
CUST012255,Eastern,F,27,2023-03-19,2024-05-01,Health & Beauty,245,1,770.27,770.27,0,At Risk
CUST012256,Western,F,31,2022-11-17,2024-07-14,Home & Kitchen,171,3,1415.57,471.86,0,At Risk
CUST012262,Ashanti,M,64,2020-12-17,2024-08-09,Home & Kitchen,145,4,1208.72,302.18,0,At Risk
CUST012263,Eastern,F,32,2020-01-31,2024-09-16,Home & Kitchen,107,4,1057.43,264.36,0,At Risk
CUST012266,Ashanti,F,21,2022-08-20,2024-03-19,Electronics,288,2,423.71,211.86,0,At Risk
CUST012267,Greater Accra,F,20,2021-06-16,2024-06-12,Health & Beauty,203,2,2244.27,1122.14,0,At Risk
CUST012271,Northern,F,59,2023-06-04,2024-10-12,Clothing,81,9,457.5,50.83,0,At Risk
CUST012280,Ashanti,M,45,2022-05-29,2024-05-28,Home & Kitchen,218,3,1907.95,635.98,0,At Risk
CUST012282,Volta,M,34,2020-11-23,2024-09-02,Home & Kitchen,121,1,1184.21,1184.21,0,At Risk
CUST012286,Eastern,M,52,2020-03-29,2024-07-12,Clothing,173,4,917.81,229.45,0,At Risk
CUST012287,Eastern,F,24,2020-08-29,2024-08-19,Stationery,135,4,484.74,121.18,0,At Risk
CUST012291,Ashanti,F,48,2022-10-25,2024-09-09,Electronics,114,3,1058.63,352.88,0,At Risk
CUST012292,Ashanti,M,22,2022-09-14,2024-08-09,Electronics,145,3,1627.76,542.59,0,At Risk
CUST012298,Western,M,39,2023-06-15,2024-10-23,Electronics,70,7,1189.09,169.87,0,At Risk
CUST012300,Ashanti,F,18,2021-10-30,2024-04-21,Stationery,255,3,2234.33,744.78,0,At Risk
CUST012306,Greater Accra,F,63,2020-04-29,2024-10-01,Stationery,92,2,1464.87,732.44,0,At Risk
CUST012308,Northern,M,32,2023-09-28,2024-08-17,Health & Beauty,137,1,1601.25,1601.25,0,At Risk
CUST012314,Ashanti,M,22,2021-12-12,2024-03-20,Home & Kitchen,287,1,408.57,408.57,0,At Risk
CUST012316,Greater Accra,F,55,2023-05-01,2024-04-08,Clothing,268,4,969.41,242.35,0,At Risk
CUST012320,Volta,F,34,2022-06-18,2024-07-29,Home & Kitchen,156,4,1242.19,310.55,0,At Risk
CUST012321,Ashanti,M,26,2022-01-04,2024-10-11,Clothing,82,4,207.5,51.88,0,At Risk
CUST012335,Ashanti,M,32,2021-09-25,2024-05-24,Health & Beauty,222,3,899.3,299.77,0,At Risk
CUST012337,Greater Accra,F,29,2023-05-29,2024-09-22,Clothing,101,3,482.76,160.92,0,At Risk
CUST012339,Eastern,M,57,2020-07-15,2024-05-13,Health & Beauty,233,2,1867.49,933.74,0,At Risk
CUST012346,Eastern,M,37,2022-11-21,2024-06-19,Food & Grocery,196,4,1519.36,379.84,0,At Risk
CUST012349,Greater Accra,M,45,2023-07-03,2024-01-15,Health & Beauty,352,2,508.93,254.46,0,At Risk
CUST012357,Eastern,M,23,2022-09-28,2024-06-26,Health & Beauty,189,3,1054.65,351.55,0,At Risk
CUST012358,Eastern,F,35,2021-12-27,2024-07-10,Stationery,175,4,812.72,203.18,0,At Risk
CUST012359,Greater Accra,M,64,2020-12-05,2024-06-19,Stationery,196,4,607.54,151.88,0,At Risk
CUST012366,Greater Accra,M,62,2020-05-29,2024-09-14,Health & Beauty,109,4,1800.03,450.01,0,At Risk
CUST012367,Central,F,27,2020-09-28,2024-05-08,Food & Grocery,238,3,374.92,124.97,0,At Risk
CUST012371,Greater Accra,M,33,2023-02-27,2024-08-24,Clothing,130,2,1904.8,952.4,0,At Risk
CUST012374,Greater Accra,M,57,2023-07-18,2024-09-28,Electronics,95,4,422.65,105.66,0,At Risk
CUST012377,Greater Accra,F,55,2020-12-08,2024-04-25,Food & Grocery,251,3,563.24,187.75,0,At Risk
CUST012379,Ashanti,M,26,2020-01-21,2024-07-28,Clothing,157,1,982.0,982.0,0,At Risk
CUST012381,Ashanti,M,63,2021-06-14,2024-01-30,Electronics,337,1,683.18,683.18,0,At Risk
CUST012382,Western,F,31,2021-06-21,2024-06-28,Stationery,187,2,1560.62,780.31,0,At Risk
CUST012387,Eastern,M,27,2021-04-25,2024-05-26,Clothing,220,4,387.96,96.99,0,At Risk
CUST012397,Western,M,58,2020-04-07,2024-10-23,Health & Beauty,70,6,1184.47,197.41,0,At Risk
CUST012399,Ashanti,F,30,2021-01-27,2024-07-07,Clothing,178,4,716.02,179.0,0,At Risk
CUST012403,Ashanti,F,32,2022-02-28,2024-04-27,Stationery,249,3,143.44,47.81,0,At Risk
CUST012409,Volta,F,30,2023-07-18,2024-08-09,Clothing,145,1,2424.81,2424.81,0,At Risk
CUST012415,Greater Accra,F,39,2020-10-19,2024-04-16,Food & Grocery,260,3,267.1,89.03,0,At Risk
CUST012420,Ashanti,M,59,2023-09-02,2024-06-17,Health & Beauty,198,4,445.0,111.25,0,At Risk
CUST012426,Central,F,40,2020-12-16,2024-06-03,Electronics,212,1,2254.56,2254.56,0,At Risk
CUST012433,Central,M,20,2020-10-12,2024-04-08,Electronics,268,3,987.7,329.23,0,At Risk
CUST012439,Greater Accra,M,38,2020-07-14,2024-03-18,Food & Grocery,289,2,271.23,135.62,0,At Risk
CUST012443,Northern,M,39,2022-06-21,2024-08-23,Clothing,131,3,1499.39,499.8,0,At Risk
CUST012450,Ashanti,F,39,2020-08-06,2024-04-29,Home & Kitchen,247,2,1663.51,831.76,0,At Risk
CUST012459,Ashanti,M,49,2023-04-08,2024-09-10,Food & Grocery,113,3,905.91,301.97,0,At Risk
CUST012461,Greater Accra,M,52,2021-05-26,2024-06-25,Clothing,190,1,1083.62,1083.62,0,At Risk
CUST012463,Volta,M,33,2020-11-26,2024-04-05,Electronics,271,2,442.61,221.3,0,At Risk
CUST012467,Greater Accra,M,43,2021-11-19,2024-06-08,Health & Beauty,207,4,1752.32,438.08,0,At Risk
CUST012469,Western,M,21,2023-10-28,2024-05-01,Food & Grocery,245,2,1265.27,632.64,0,At Risk
CUST012474,Ashanti,M,39,2022-02-20,2024-05-11,Stationery,235,3,2084.82,694.94,0,At Risk
CUST012476,Ashanti,F,47,2020-03-12,2024-01-05,Stationery,362,1,640.69,640.69,0,At Risk
CUST012491,Eastern,F,19,2022-10-10,2024-04-08,Stationery,268,1,1464.77,1464.77,0,At Risk
CUST012492,Greater Accra,F,30,2020-12-08,2024-08-26,Food & Grocery,128,2,1564.09,782.04,0,At Risk
CUST012493,Ashanti,F,29,2023-06-24,2024-05-22,Stationery,224,2,1494.0,747.0,0,At Risk
CUST012494,Greater Accra,F,54,2022-03-25,2024-07-11,Electronics,174,1,555.0,555.0,0,At Risk
CUST012496,Volta,M,53,2022-01-10,2024-09-12,Clothing,111,1,117.58,117.58,0,At Risk
CUST012497,Western,F,20,2020-11-08,2024-01-29,Food & Grocery,338,2,474.62,237.31,0,At Risk
CUST012502,Greater Accra,M,57,2020-08-15,2024-07-14,Health & Beauty,171,4,2037.53,509.38,0,At Risk
CUST012504,Western,M,64,2021-01-22,2024-04-24,Clothing,252,2,820.38,410.19,0,At Risk
CUST012505,Ashanti,F,60,2021-04-18,2024-04-10,Clothing,266,4,1036.69,259.17,0,At Risk
CUST012515,Eastern,F,31,2020-06-26,2024-04-25,Health & Beauty,251,1,1255.05,1255.05,0,At Risk
CUST012516,Ashanti,F,53,2020-01-17,2024-07-02,Home & Kitchen,183,3,890.18,296.73,0,At Risk
CUST012522,Central,M,36,2020-09-15,2024-09-07,Clothing,116,2,1387.13,693.56,0,At Risk
CUST012525,Greater Accra,M,56,2020-10-26,2024-09-03,Clothing,120,2,2295.82,1147.91,0,At Risk
CUST012530,Greater Accra,M,54,2021-01-17,2024-01-31,Food & Grocery,336,2,595.94,297.97,0,At Risk
CUST012533,Greater Accra,M,18,2022-08-29,2024-07-21,Health & Beauty,164,3,507.55,169.18,0,At Risk
CUST012534,Ashanti,M,64,2022-04-04,2024-09-17,Stationery,106,3,762.39,254.13,0,At Risk
CUST012539,Greater Accra,F,44,2022-01-17,2024-12-20,Electronics,12,22,265.47,12.07,0,At Risk
CUST012552,Greater Accra,M,18,2022-10-13,2024-08-07,Food & Grocery,147,1,1350.57,1350.57,0,At Risk
CUST012558,Western,M,48,2023-09-12,2024-04-01,Clothing,275,1,423.82,423.82,0,At Risk
CUST012561,Eastern,M,40,2023-04-10,2024-06-27,Home & Kitchen,188,2,1126.82,563.41,0,At Risk
CUST012563,Western,M,49,2020-05-03,2024-03-23,Clothing,284,1,532.67,532.67,0,At Risk
CUST012566,Eastern,M,45,2021-05-17,2024-09-06,Food & Grocery,117,1,1087.04,1087.04,0,At Risk
CUST012569,Western,M,49,2023-08-28,2024-01-13,Stationery,354,1,687.33,687.33,0,At Risk
CUST012570,Greater Accra,F,63,2021-05-15,2024-03-24,Health & Beauty,283,1,529.85,529.85,0,At Risk
CUST012571,Volta,M,35,2022-08-14,2024-08-23,Electronics,131,1,1305.56,1305.56,0,At Risk
CUST012572,Eastern,M,63,2023-05-11,2024-03-18,Home & Kitchen,289,1,452.7,452.7,0,At Risk
CUST012576,Ashanti,F,37,2023-06-20,2024-05-26,Food & Grocery,220,1,1825.19,1825.19,0,At Risk
CUST012577,Greater Accra,M,43,2023-08-04,2024-05-13,Health & Beauty,233,3,1065.65,355.22,0,At Risk
CUST012579,Ashanti,F,63,2021-10-24,2024-07-28,Stationery,157,2,980.01,490.0,0,At Risk
CUST012591,Central,F,42,2023-12-07,2024-06-09,Health & Beauty,206,2,97.89,48.94,0,At Risk
CUST012596,Greater Accra,F,54,2021-11-07,2024-05-14,Stationery,232,2,1212.55,606.28,0,At Risk
CUST012601,Greater Accra,F,36,2023-04-21,2024-05-28,Clothing,218,3,399.76,133.25,0,At Risk
CUST012604,Ashanti,M,29,2021-04-03,2024-09-16,Home & Kitchen,107,2,1629.17,814.58,0,At Risk
CUST012609,Central,F,21,2023-07-25,2024-10-24,Health & Beauty,69,6,1205.22,200.87,0,At Risk
CUST012618,Greater Accra,M,38,2021-06-18,2024-06-07,Electronics,208,1,1064.53,1064.53,0,At Risk
CUST012624,Greater Accra,M,34,2023-10-15,2024-09-03,Home & Kitchen,120,3,1818.72,606.24,0,At Risk
CUST012627,Ashanti,M,43,2022-04-14,2024-07-24,Stationery,161,4,1997.05,499.26,0,At Risk
CUST012634,Ashanti,M,26,2021-07-18,2024-03-26,Stationery,281,1,666.62,666.62,0,At Risk
CUST012639,Ashanti,M,27,2020-06-04,2024-09-22,Health & Beauty,101,4,1750.46,437.62,0,At Risk
CUST012648,Greater Accra,M,62,2022-01-31,2024-04-19,Clothing,257,3,990.51,330.17,0,At Risk
CUST012650,Northern,F,33,2022-08-20,2024-11-06,Health & Beauty,56,9,310.37,34.49,0,At Risk
CUST012653,Greater Accra,F,29,2021-06-11,2024-04-02,Stationery,274,1,520.79,520.79,0,At Risk
CUST012655,Greater Accra,F,18,2021-02-15,2024-03-12,Clothing,295,1,403.95,403.95,0,At Risk
CUST012669,Ashanti,F,50,2022-07-17,2024-06-27,Clothing,188,2,166.04,83.02,0,At Risk
CUST012671,Greater Accra,F,49,2020-02-01,2024-06-30,Electronics,185,1,1424.1,1424.1,0,At Risk
CUST012672,Greater Accra,F,50,2022-11-03,2024-11-18,Home & Kitchen,44,6,837.66,139.61,0,At Risk
CUST012673,Western,M,41,2021-10-24,2024-11-21,Health & Beauty,41,14,465.52,33.25,0,At Risk
CUST012676,Eastern,M,47,2022-09-08,2024-01-31,Clothing,336,2,428.52,214.26,0,At Risk
CUST012677,Greater Accra,M,43,2023-10-06,2024-07-14,Electronics,171,4,552.73,138.18,0,At Risk
CUST012684,Greater Accra,F,62,2020-05-22,2024-05-30,Electronics,216,4,735.71,183.93,0,At Risk
CUST012691,Western,M,28,2022-02-03,2024-01-30,Health & Beauty,337,2,569.12,284.56,0,At Risk
CUST012694,Eastern,F,44,2020-04-15,2024-03-07,Home & Kitchen,300,2,568.45,284.23,0,At Risk
CUST012695,Eastern,M,51,2020-08-21,2024-06-10,Health & Beauty,205,2,487.14,243.57,0,At Risk
CUST012697,Greater Accra,F,26,2023-08-14,2024-08-30,Electronics,124,3,1705.93,568.64,0,At Risk
CUST012700,Greater Accra,F,29,2021-05-16,2024-06-20,Health & Beauty,195,1,1384.31,1384.31,0,At Risk
CUST012702,Greater Accra,F,21,2022-11-13,2024-04-09,Clothing,267,3,1195.83,398.61,0,At Risk
CUST012712,Greater Accra,M,32,2022-05-02,2024-05-31,Stationery,215,4,1251.79,312.95,0,At Risk
CUST012713,Western,M,48,2021-12-06,2024-08-13,Clothing,141,1,853.99,853.99,0,At Risk
CUST012715,Greater Accra,F,38,2020-05-08,2024-08-05,Food & Grocery,149,4,1674.25,418.56,0,At Risk
